RF,AB,NB,y
0.0788089135528,0.439163660896,0.0069892791341,0
0.116034397578,0.441067021648,0.0682803524821,0
0.120001894943,0.441521873722,0.172946628173,0
0.11942947261,0.440912663607,0.0884148542514,0
0.10635355777,0.439863452988,0.0416868674751,0
0.0993970209275,0.440815152724,0.0376549886766,1
0.136490431479,0.441225676705,0.182032834496,0
0.0852212386981,0.440485815758,0.0154273551974,0
0.0906237322544,0.439856103706,0.0244335488299,0
0.109003511039,0.439969076921,0.0306569936812,1
0.111535291851,0.43993947069,0.0459876649643,0
0.0804738519942,0.439613586885,0.0185572122474,0
0.0910940658438,0.439570151008,0.0206888686869,0
0.220284336503,0.475127346892,0.999151967476,0
0.0905339162362,0.439706355026,0.031558029584,0
0.13306620642,0.442585385267,0.0669099727992,0
0.105111928653,0.440909924599,0.0456414793293,0
0.0991798929492,0.439876523955,0.044723915044,0
0.101933778938,0.439751179992,0.0397604479271,0
0.10833312989,0.442369711012,0.0415367868359,0
0.115726708432,0.441170429016,0.0568767029763,0
0.077224414881,0.439604740473,0.00432752252348,0
0.0940688892582,0.439764511923,0.0430364013255,0
0.0977825393977,0.43958667478,0.0206661955079,1
0.114613369196,0.441114373878,0.0486515634797,0
0.105816063032,0.44041365495,0.0198499855058,0
0.073780696088,0.439174644663,0.0123893895345,0
0.103095326647,0.441994521813,0.00851424687169,0
0.106419393558,0.440993504156,0.0350760343619,1
0.110089005428,0.44143358106,0.0294227946327,0
0.108177232627,0.441525644806,0.031794106535,0
0.0910578208636,0.43958667478,0.0295340386517,0
0.11416680092,0.440964024529,0.026909874652,0
0.0972066907002,0.437955209204,0.0295824951936,0
0.13660168493,0.463687015366,0.0887601944488,0
0.140375451332,0.463261599494,0.0706436964528,0
0.124821325607,0.441118778287,0.332212243654,0
0.102840529992,0.441226293546,0.0244930306858,0
0.106111539472,0.440920412819,0.015935486003,0
0.0885942390813,0.439723977919,0.0319624028095,0
0.114417604063,0.440469299235,0.0699858854458,0
0.0759443386173,0.439557573966,0.039054892894,0
0.128148204092,0.462593069958,0.0323314302149,0
0.0900424367948,0.439821106448,0.0573261258908,0
0.109198778575,0.439988379332,0.0574919318082,0
0.114273371889,0.441123302744,0.0432817208856,0
0.135975439775,0.462922449857,0.0517604748597,0
0.0918047999109,0.439717341725,0.0299449085695,0
0.144239410517,0.463205064051,0.0515811873335,0
0.113391632186,0.44078253718,0.0815385282055,0
0.167097381273,0.464715746329,0.21835154728,1
0.0804377862768,0.439376450096,0.0104836212993,0
0.0843989515448,0.439947279,0.012094950023,0
0.0788376960803,0.439346981244,0.0159338314285,0
0.0868442694717,0.440037616012,0.0115725609355,0
0.116706634208,0.440945293887,0.0847016855368,1
0.068490155751,0.43714138958,0.00501575272964,0
0.150796400567,0.46372315755,0.108630855734,0
0.107386401633,0.440025328212,0.0361043997732,0
0.116859463461,0.441211371574,0.0473628049914,1
0.095390438993,0.440655299799,0.0264578645347,0
0.0996954091003,0.440947940661,0.0660209229854,0
0.143969107784,0.463368811591,0.0224028074817,0
0.0758663305309,0.439620661965,0.0148658570461,0
0.0780265345336,0.439606246418,0.00553161279602,0
0.100753000267,0.439625975248,0.0412164358113,0
0.105135520603,0.440838734735,0.0411901368986,0
0.100265813163,0.439961962277,0.0304026447956,0
0.180923325264,0.464653099718,0.48655226117,0
0.115442121997,0.441152925889,0.054883533143,0
0.0692384103123,0.43910272629,0.012099259193,0
0.101154946771,0.440804160176,0.0254985084138,0
0.1191909721,0.440912663607,0.0838660126999,0
0.0893592987534,0.439731022268,0.0255490458974,0
0.193522784254,0.450703582993,0.948488862503,1
0.107430545154,0.441450191591,0.0334593057257,0
0.250558826262,0.470319946125,0.989796061567,0
0.121081976625,0.441489455112,0.052472709969,1
0.118311669086,0.442471460055,0.0537320132936,0
0.150022984726,0.441323637898,0.45196796307,0
0.183616045039,0.450060840443,0.862746468051,0
0.110574053883,0.440025328212,0.0520931085357,0
0.101433408125,0.441049530512,0.0315174017191,0
0.101144678702,0.43994772552,0.046858329829,0
0.100123502136,0.439389791242,0.0278800463512,0
0.151467482514,0.463372521563,0.135925146601,1
0.0905041118899,0.439653076898,0.0282068317837,0
0.104553734948,0.441054435483,0.0465282608531,0
0.0980953767474,0.439821106448,0.0324958770681,0
0.203329946015,0.469298867862,0.999216977276,0
0.108002371504,0.439929580808,0.0529922305961,0
0.0720561967235,0.438800415323,0.00740229604669,0
0.144197027488,0.464113726665,0.574693505641,1
0.145902276177,0.463073186133,0.0618812364385,0
0.140432525627,0.46283733251,0.0433642933167,0
0.104232837143,0.440019673718,0.0665836497323,0
0.112554767912,0.44100125233,0.049842393348,1
0.13591293202,0.442698363962,0.10926355623,0
0.097721858873,0.441049490356,0.0248420660955,0
0.156348796608,0.443930754457,0.556668596324,1
0.139366559264,0.463261599494,0.0772312679742,0
0.0961999601392,0.439634417838,0.0498135341604,0
0.110065340006,0.44107131732,0.0808619706269,0
0.104401848438,0.44091832042,0.0388327261085,0
0.086245611241,0.439660152115,0.029084250148,0
0.148924312083,0.463398966445,0.142176294087,0
0.0832354229099,0.439642998962,0.00806852333788,0
0.18469297102,0.470021938979,0.911962747738,0
0.159514417596,0.463355231701,0.272701880137,0
0.112313805041,0.440838409806,0.0380137335963,0
0.116252282945,0.44078253718,0.180230698409,0
0.0997557395794,0.439706355026,0.0370904880586,0
0.0819144489012,0.4396431884,0.0101270406035,0
0.0830217399836,0.439413387909,0.0163392629395,0
0.0839078553647,0.439613586885,0.021741937117,0
0.135280263846,0.442658816499,0.126045853658,0
0.116656096624,0.442351022655,0.0331779501568,0
0.11902196943,0.442334928226,0.0229596607686,0
0.114825690397,0.441146919249,0.0493307922888,1
0.0753805216716,0.439552445498,0.0198451834232,0
0.141914435805,0.46280745913,0.050014154605,1
0.149836971941,0.464177983284,0.285554341163,0
0.108225468814,0.441318804278,0.0480538982694,0
0.141658661487,0.46297956175,0.0334746616255,0
0.0905409094895,0.439929807903,0.0289674284994,0
0.106804307585,0.439868682586,0.0327592795039,0
0.0970469206863,0.439889944268,0.0487604854258,0
0.0944689936052,0.439790713675,0.0249160863697,0
0.0889256832522,0.439773359027,0.0306018189967,0
0.0690697615479,0.438895280113,0.0116494337,0
0.103548355995,0.440958487642,0.0307324935036,0
0.148179888347,0.464207382145,0.118799140158,1
0.110267684116,0.439969076921,0.0770914221743,0
0.209279338342,0.469009255072,0.866397308313,0
0.0830804051881,0.439410386816,0.00702315395148,0
0.0977103720587,0.439893050204,0.0391286958157,1
0.105587576106,0.442034261743,0.0686082509334,0
0.156191827474,0.463311637257,0.287298387374,0
0.104522111634,0.44139971533,0.0447620297058,1
0.162841108639,0.464219186494,0.931667559661,0
0.0940678935568,0.439767777058,0.0719294542876,0
0.22347566916,0.465124790432,0.97854560304,1
0.108478334877,0.441020966235,0.040269784293,0
0.148743230776,0.463917757471,0.0478396722548,0
0.081563014069,0.439230647028,0.017075076558,0
0.109423546839,0.440760347292,0.149842473239,0
0.113758844283,0.441604440941,0.0776305465235,0
0.144731547176,0.464280008788,0.152721025385,1
0.102151140611,0.439985831016,0.0528386072994,0
0.0766416214015,0.439185443708,0.012321685198,0
0.0980377773971,0.440836328155,0.02120241047,0
0.107887870776,0.43995013385,0.0497424647123,0
0.0889024336741,0.43905108571,0.0183116721738,0
0.0973897849571,0.439932545613,0.0289471333018,0
0.111175239283,0.441008301035,0.175138164687,0
0.105770863831,0.44093211608,0.0437469798299,0
0.202244969225,0.468326174825,0.957687478701,0
0.109960730245,0.441911953725,0.0245351667252,0
0.332155945808,0.470433231709,1.0,1
0.0998894197364,0.441323162809,0.0331007391804,0
0.118926146979,0.441926798958,0.0270216386764,0
0.10420531482,0.441212490359,0.018057616512,0
0.122878527172,0.441012538868,0.331271687273,0
0.227671012724,0.474634813847,0.997008261324,0
0.222632562453,0.469008864833,0.999763557886,0
0.104685006339,0.440618498181,0.0212738649969,0
0.113383204391,0.441959280851,0.0230435366927,0
0.118728550589,0.442591305426,0.0246670470156,1
0.148644373353,0.462946695519,0.0233882793185,1
0.0889486953732,0.439230647028,0.0182664475164,0
0.114264970272,0.440949439432,0.0217805405231,0
0.0976288253719,0.440711342601,0.0180470954604,0
0.10743276227,0.440686981856,0.190919068473,0
0.123497917026,0.441276676445,0.0776866366673,1
0.0995322051774,0.440683334314,0.0126909833935,0
0.0835727553116,0.440035315387,0.0263001531224,0
0.145800649589,0.463592706479,0.208439037672,0
0.104170587363,0.439913884004,0.036167005924,0
0.0934208709651,0.439821106448,0.0324611943065,0
0.114440675188,0.440924650474,0.0565907441267,1
0.0927236412588,0.439893050204,0.0349289506491,0
0.10210179166,0.439482549195,0.0213540387543,0
0.0899403755986,0.43983645369,0.0338547009075,0
0.120968371089,0.441372780003,0.175890199458,0
0.0734275329427,0.438951274736,0.0103303718491,0
0.154000081206,0.464584719906,0.201243185146,0
0.110536077014,0.44198501273,0.0253066427316,0
0.0996251970261,0.44083946551,0.0232118159713,0
0.185724647438,0.452544791222,0.99613675173,1
0.0958183484369,0.439923697822,0.0307297155515,0
0.0902820666605,0.439158726666,0.0175788561659,0
0.0965430496282,0.439769447623,0.0234615135675,0
0.0946613099112,0.437950924179,0.0132523895262,0
0.246220319609,0.47408745097,0.977368346899,0
0.161566053818,0.462807922747,0.198665754869,0
0.103968917535,0.440720295626,0.0265149510168,0
0.167156834079,0.463849419307,0.595053986686,1
0.108909133994,0.440793344687,0.0394690900927,0
0.158016197014,0.464489362953,0.191693065558,0
0.0856489964188,0.439294300665,0.0198295166776,0
0.0791107385715,0.439372609795,0.00929366154703,0
0.17391075811,0.464614210365,0.297352856468,0
0.0706875336134,0.438916103688,0.00696869301154,0
0.16041926131,0.464305509563,0.0723625484853,1
0.17614117949,0.469600069541,0.918999307622,1
0.0808117990998,0.437269184378,0.0100766026038,0
0.178783640498,0.450100515149,0.917737813838,1
0.102557962866,0.43942653988,0.0193603710983,0
0.0998836793952,0.441221737256,0.0257977624976,0
0.0947573109697,0.437806794099,0.057445191307,0
0.15308599181,0.441519501985,0.70359457749,0
0.131864372244,0.442813980538,0.1098187483,0
0.07553770963,0.439620661965,0.0134298837162,0
0.108056391169,0.440534539279,0.024828721692,1
0.0810050958364,0.439444537739,0.0199337323658,0
0.149352660615,0.464312919404,0.0859804234049,0
0.144077205644,0.464342301246,0.098783448794,0
0.0785368521668,0.439439985379,0.00730279145988,0
0.100619873609,0.439917854146,0.0247529936732,0
0.0939035867693,0.440710402003,0.018256970895,0
0.0948174118842,0.44023951638,0.0192348123365,0
0.111243924523,0.441101109232,0.0516535555562,0
0.105695501186,0.439976474762,0.0788462328745,0
0.096129362653,0.440657289312,0.210026544212,0
0.0730081662648,0.438962072587,0.00446712769895,0
0.0900578548639,0.440447921342,0.0172778098079,0
0.148670681409,0.463205064051,0.0808494323082,0
0.116549136631,0.440994612032,0.111532142098,0
0.0918153890964,0.439948882847,0.01699099953,0
0.085586749454,0.439675006127,0.0244616745328,0
0.108408332233,0.44000314645,0.0156078063483,0
0.156100174112,0.464483654851,0.0895778875075,1
0.0930379289015,0.440896089503,0.0149733695239,0
0.122666732497,0.442669152039,0.0882739979334,0
0.112391139127,0.441086334289,0.03481458071,0
0.100032265258,0.440296185662,0.0208675808143,0
0.110904799572,0.440941832709,0.077040305605,0
0.0884047619625,0.439853808874,0.0286901075933,0
0.289610733167,0.474602593291,1.0,0
0.0909703857518,0.439830256309,0.00408474977536,0
0.154780709058,0.464493023292,0.0898186098569,0
0.0926262628475,0.439986964923,0.0214278085755,0
0.0990538163048,0.44130956254,0.0390065908636,0
0.121223786027,0.441367121963,0.0757249338161,1
0.0775566817694,0.439557573966,0.0192023290936,0
0.113683815634,0.441123302744,0.0426249167789,0
0.083399761911,0.439620661965,0.0315832508263,0
0.0782736652089,0.437548321011,0.00591660686417,0
0.079063652874,0.438999002843,0.0129169494514,0
0.106372932029,0.439697912139,0.0541493728336,0
0.08825614642,0.439893050204,0.0293542048402,0
0.0998514720593,0.440947940661,0.0245083314538,0
0.0925982095269,0.439769447623,0.0367935962671,0
0.122271109084,0.442625190137,0.0802805912487,0
0.0985549452585,0.440839292803,0.0398533605937,0
0.100616994793,0.440869852287,0.0264929495566,0
0.0851648088257,0.440872255568,0.0119464166657,0
0.146320406386,0.46336875574,0.115655933811,0
0.102417664681,0.440771043951,0.0181239389761,0
0.115416480403,0.441967578907,0.0242299396884,0
0.19984764164,0.452043147814,0.957252799763,0
0.167706932875,0.463567332776,0.532614259803,0
0.107938799106,0.441299348211,0.0358367959764,0
0.125663654772,0.442409678355,0.107112828273,0
0.113795371896,0.440876143313,0.212700077766,0
0.0864478347308,0.439560262913,0.0160814947606,0
0.0876848124984,0.43985071097,0.0273200868009,0
0.0889495968923,0.439726469268,0.0325486030222,0
0.143770292963,0.44235904516,0.772061204101,0
0.0849370808524,0.439827774109,0.0184625536403,0
0.101192200632,0.440868353845,0.152964148557,0
0.1184086049,0.441532089251,0.0571775618117,0
0.0763971265108,0.43898086659,0.0114074171319,0
0.107997891777,0.439810114578,0.0517721891034,0
0.0984811877881,0.440783322529,0.0164733697602,0
0.10362450047,0.437772988539,0.0396170021088,0
0.0834482719993,0.439717341725,0.0278120182426,0
0.0840708763937,0.439576645438,0.0137091549435,0
0.072173739325,0.439222378044,0.0125252423457,0
0.0662614732021,0.438906077664,0.00442160241076,0
0.125550716831,0.441630689228,0.122501826443,1
0.0822546173378,0.439613586885,0.0185144601333,0
0.101642434064,0.441070923743,0.0465449764759,1
0.0823165511815,0.440584060126,0.0157061623323,0
0.158824275155,0.464604493933,0.149270528196,0
0.0812550987268,0.439514772923,0.0136724279161,0
0.0931102704359,0.441120048671,0.0240712552265,0
0.0821980347184,0.439613586885,0.0164887482382,0
0.0820948420194,0.439125278088,0.015388099326,0
0.0978443035987,0.440830265875,0.0939544054701,0
0.0828308600415,0.439070917526,0.0137426469943,0
0.151988214635,0.463197093676,0.0792826320542,0
0.111466246556,0.441390106999,0.036655759539,0
0.122898562443,0.442678011405,0.0529638379805,0
0.141231366918,0.463658198742,0.0271175440847,0
0.104639409492,0.440049281106,0.0728728717435,0
0.108646040313,0.439804460798,0.080833605813,0
0.104242730996,0.44036770164,0.0228534005377,0
0.115307159726,0.441379861096,0.0574546396832,0
0.110111701988,0.440388889039,0.0471819349389,1
0.136584491417,0.462616435219,0.0557880596012,0
0.184513597754,0.450232175748,0.850732427628,0
0.113299503917,0.442437532769,0.0607613364552,1
0.090067263461,0.439706355026,0.0282017952688,0
0.0837181715932,0.439267392785,0.0133096701177,0
0.101513212727,0.441855453475,0.0258853188947,0
0.0861391276868,0.440168382538,0.0157672650931,0
0.0992195521797,0.439995645178,0.0389182264587,0
0.112274275108,0.441399278635,0.0637865281865,0
0.092713061311,0.439731129363,0.027427254446,0
0.106075946436,0.440444423865,0.0236077229051,0
0.163885865713,0.463395090838,0.269900066917,0
0.110999744532,0.439362882096,0.0460652895606,0
0.108655424151,0.439798350971,0.148989979498,0
0.0962963686632,0.439740193112,0.0570121290604,0
0.107736199874,0.439889736716,0.0477464996905,0
0.0983334192826,0.440966094305,0.021461504898,0
0.102764788664,0.439854946432,0.047972545545,0
0.103005988008,0.439953379815,0.0305385367827,0
0.106250347861,0.441083784624,0.0194267146318,0
0.0684332202618,0.438994451484,0.00647700406254,0
0.0793837004185,0.439504712825,0.0134448795699,0
0.107851087916,0.439966387437,0.0550772385856,0
0.0937087655607,0.441111195807,0.00753475949452,0
0.121935716082,0.442057683694,0.0394658074434,0
0.114025577234,0.44080489951,0.0688866751138,0
0.0959372482865,0.439929807903,0.0482969696325,0
0.093146885067,0.43980458078,0.0284092548012,0
0.124841003905,0.441095153526,0.0412139870781,0
0.122308324751,0.442470019316,0.0657497669916,1
0.118982755071,0.441074628706,0.0562581602234,0
0.0824551255331,0.439439985379,0.0137682429575,0
0.156718022492,0.464100041747,0.159601909648,0
0.105929040479,0.439851691733,0.0415586362695,0
0.148193792285,0.463194579286,0.0791951100035,0
0.162077196044,0.448371313639,0.979821193351,1
0.153246094112,0.463234436412,0.258537302484,0
0.105521133441,0.44111340721,0.0401576965504,0
0.0872319084028,0.439336794565,0.0216288642072,0
0.066920616423,0.438845920367,0.00299119204321,0
0.175295084296,0.463913536647,0.512153321555,0
0.093531399971,0.439823654559,0.028901074258,0
0.104192961768,0.441246747136,0.0529168694318,0
0.222829523112,0.450631293664,0.948893701145,0
0.113571791369,0.440971631333,0.051378486462,0
0.0957257898779,0.439893050204,0.0307227668777,0
0.171090329902,0.463445711843,0.478438000803,0
0.0951962731499,0.439686724659,0.0189403974899,0
0.0966795064833,0.439876523955,0.0376561750341,0
0.0978048036578,0.440529687778,0.0303296485724,0
0.10191103772,0.439932545613,0.037077396391,0
0.211392456656,0.450709264277,0.947007001816,1
0.0783809197197,0.439488330878,0.015880514664,0
0.0925621772612,0.439767777058,0.0242917469815,0
0.0681497440974,0.439014919583,0.00457947498281,0
0.10311156014,0.440207883239,0.016362761644,0
0.110969431154,0.440932865035,0.0256321548003,0
0.111015498491,0.440025328212,0.0594639927368,0
0.149216285808,0.464293303625,0.136269195357,1
0.106487727703,0.440821584359,0.0348525021001,0
0.0972321509186,0.439716167849,0.0214218721846,0
0.116535156312,0.44093614455,0.278519912372,0
0.106830072047,0.440019673718,0.0612994643864,0
0.0883934349876,0.439492565588,0.0319266105665,0
0.0898826292771,0.439350306335,0.0167590897895,0
0.164833655454,0.463274294128,0.256296296423,1
0.0802062356661,0.439785436224,0.0298551719203,0
0.0975429868025,0.439856103706,0.0175155888153,0
0.104892891836,0.440347785889,0.00911248472739,1
0.124296679896,0.44240137873,0.0692621966957,0
0.144861429121,0.462598055489,0.0970895727278,0
0.110100034927,0.440051480613,0.0271089558882,0
0.0990858936775,0.440283111624,0.0217173013334,0
0.110250318141,0.439950273788,0.0436547995225,0
0.0983479528783,0.439807198221,0.0518608568981,0
0.125062764847,0.441434437473,0.126619932134,0
0.0765501277492,0.4394487029,0.0117685653483,0
0.1099858566,0.441340307125,0.0318875713789,0
0.0936073374543,0.439780783502,0.049907825494,0
0.104841911899,0.440191147242,0.0375736231974,0
0.205757948574,0.46867583192,0.992153558834,0
0.0957130963197,0.440668986572,0.0215579015092,0
0.0830553256151,0.439222378044,0.0147498219719,0
0.195399332453,0.452193650732,0.967974567629,0
0.0914076217974,0.439564497773,0.0328513385723,0
0.142809178901,0.463295751397,0.12454268116,0
0.121392741075,0.442256136057,0.0674205825683,0
0.102719858444,0.440025328212,0.0353804208482,1
0.0908545263173,0.440711342601,0.0185597297614,0
0.152310959869,0.462706480291,0.0382981851964,1
0.158704739745,0.463061095859,0.0644630580406,0
0.0866661916183,0.439922655765,0.0262033974422,0
0.120051288782,0.442409678355,0.094984143449,0
0.115150229656,0.440910388991,0.0711538638487,1
0.107472059979,0.439995455708,0.0469762960971,1
0.0789767134473,0.439158726666,0.015172171578,0
0.10054896945,0.440947940661,0.041261486619,0
0.0754983117881,0.439587174669,0.0156568679166,0
0.0887327569932,0.439347462451,0.014787033328,1
0.113204666248,0.440022222076,0.0854573318506,0
0.0865229634947,0.439350306335,0.0201403890786,0
0.106264306051,0.440025328212,0.0318461172653,0
0.098567039377,0.439948882847,0.0280762448622,0
0.10153382922,0.440919703441,0.0265732075716,0
0.0860854972837,0.439350435121,0.0651891669513,0
0.0880077495324,0.439773359027,0.0325410462392,0
0.0821395334754,0.439193255859,0.00971692846635,0
0.100807039367,0.440693772486,0.0348916545819,0
0.0868448496024,0.439866634377,0.0245694097289,0
0.159751027842,0.464584719906,0.115688969376,1
0.113879843408,0.441014349038,0.0371850281192,1
0.0884208242131,0.439837029626,0.0322021180743,0
0.102014560479,0.440396686153,0.0718028351078,0
0.0989993887186,0.439809289495,0.00795249973257,0
0.0944392498803,0.439244431369,0.0211546753459,0
0.124074518091,0.442449646247,0.130651630053,0
0.107909059612,0.439931780186,0.0439052994874,0
0.128911151608,0.442558161197,0.062482863387,0
0.146201015034,0.463103061878,0.0348839955961,0
0.128195509858,0.441695847175,0.0762259908142,0
0.161585194484,0.464274301029,0.709287535502,0
0.109177034078,0.442378569141,0.0400850959493,0
0.317574430813,0.481305803751,0.999999953176,1
0.0886912262902,0.440519984583,0.0752370877625,0
0.157992510032,0.464018741494,0.184618765453,0
0.11334641425,0.44143358106,0.0627921264894,0
0.126821957109,0.442694381645,0.112048227112,0
0.108637952079,0.439854756974,0.0624580183251,0
0.0938596194217,0.440423067538,0.0164094127761,0
0.0766293550531,0.439014919583,0.0129993640066,0
0.0828119768926,0.439613586885,0.0401065704984,0
0.116662868873,0.441412303567,0.0623583249631,0
0.0678935587744,0.438904403959,0.0091437849166,0
0.109425665451,0.440865322315,0.0741846919027,0
0.119936210082,0.442565246241,0.0504114331758,0
0.0979561005674,0.440571384386,0.0164095787556,0
0.0719896091491,0.438895280113,0.0106773388534,0
0.124683409553,0.442660495844,0.0770068304905,1
0.0972474174702,0.439790672665,0.0502881498702,0
